ID,cluster,time,activity
20080302081164,Cluster 3,27,D
20080302081164,Cluster 3,28,D
20080302081164,Cluster 3,29,D
20080302081164,Cluster 3,30,D
20080302081164,Cluster 3,31,H
20080302081164,Cluster 3,32,D
20080302081164,Cluster 3,33,D
20080302081164,Cluster 3,34,B
20080302081164,Cluster 3,35,B
20080302081164,Cluster 3,36,K
20080302081164,Cluster 3,37,K
20080302081164,Cluster 3,38,K
20080302081164,Cluster 3,39,C
20080302081164,Cluster 3,40,C
20080302081164,Cluster 3,41,C
20080302081164,Cluster 3,42,C
20080302081164,Cluster 3,43,C
20080302081164,Cluster 3,44,C
20080302081164,Cluster 3,45,C
20080302081164,Cluster 3,46,C
20080302081164,Cluster 3,47,C
20080302081164,Cluster 3,48,C
20161211160551,Cluster 3,1,C
20161211160551,Cluster 3,2,C
20161211160551,Cluster 3,3,C
20161211160551,Cluster 3,4,C
20161211160551,Cluster 3,5,C
20161211160551,Cluster 3,6,C
20161211160551,Cluster 3,7,D
20161211160551,Cluster 3,8,D
20161211160551,Cluster 3,9,A
20161211160551,Cluster 3,10,A
20161211160551,Cluster 3,11,A
20161211160551,Cluster 3,12,H
20161211160551,Cluster 3,13,D
20161211160551,Cluster 3,14,D
20161211160551,Cluster 3,15,N
20161211160551,Cluster 3,16,N
20161211160551,Cluster 3,17,D
20161211160551,Cluster 3,18,H
20161211160551,Cluster 3,19,E
20161211160551,Cluster 3,20,E
20161211160551,Cluster 3,21,E
20161211160551,Cluster 3,22,E
20161211160551,Cluster 3,23,D
20161211160551,Cluster 3,24,D
20161211160551,Cluster 3,25,J
20161211160551,Cluster 3,26,J
20161211160551,Cluster 3,27,H
20161211160551,Cluster 3,28,H
20161211160551,Cluster 3,29,H
20161211160551,Cluster 3,30,H
20161211160551,Cluster 3,31,H
20161211160551,Cluster 3,32,D
20161211160551,Cluster 3,33,D
20161211160551,Cluster 3,34,D
20161211160551,Cluster 3,35,D
20161211160551,Cluster 3,36,D
20161211160551,Cluster 3,37,D
20161211160551,Cluster 3,38,D
20161211160551,Cluster 3,39,D
20161211160551,Cluster 3,40,C
20161211160551,Cluster 3,41,C
20161211160551,Cluster 3,42,C
20161211160551,Cluster 3,43,C
20161211160551,Cluster 3,44,C
20161211160551,Cluster 3,45,C
20161211160551,Cluster 3,46,C
20161211160551,Cluster 3,47,C
20161211160551,Cluster 3,48,C
20130112122443,Cluster 3,1,C
20130112122443,Cluster 3,2,C
20130112122443,Cluster 3,3,C
20130112122443,Cluster 3,4,C
20130112122443,Cluster 3,5,C
20130112122443,Cluster 3,6,C
20130112122443,Cluster 3,7,C
20130112122443,Cluster 3,8,E
20130112122443,Cluster 3,9,E
20130112122443,Cluster 3,10,E
20130112122443,Cluster 3,11,B
20130112122443,Cluster 3,12,J
20130112122443,Cluster 3,13,J
20130112122443,Cluster 3,14,J
20130112122443,Cluster 3,15,E
20130112122443,Cluster 3,16,I
20130112122443,Cluster 3,17,I
20130112122443,Cluster 3,18,A
20130112122443,Cluster 3,19,D
20130112122443,Cluster 3,20,D
20130112122443,Cluster 3,21,D
20130112122443,Cluster 3,22,I
20130112122443,Cluster 3,23,D
20130112122443,Cluster 3,24,I
20130112122443,Cluster 3,25,I
20130112122443,Cluster 3,26,E
20130112122443,Cluster 3,27,D
20130112122443,Cluster 3,28,H
20130112122443,Cluster 3,29,H
20130112122443,Cluster 3,30,D
20130112122443,Cluster 3,31,D
20130112122443,Cluster 3,32,D
20130112122443,Cluster 3,33,D
20130112122443,Cluster 3,34,D
20130112122443,Cluster 3,35,D
20130112122443,Cluster 3,36,C
20130112122443,Cluster 3,37,C
20130112122443,Cluster 3,38,C
20130112122443,Cluster 3,39,C
20130112122443,Cluster 3,40,C
20130112122443,Cluster 3,41,C
20130112122443,Cluster 3,42,C
20130112122443,Cluster 3,43,C
20130112122443,Cluster 3,44,C
20130112122443,Cluster 3,45,C
20130112122443,Cluster 3,46,C
20130112122443,Cluster 3,47,C
20130112122443,Cluster 3,48,C
20161110161036,Cluster 3,1,C
20161110161036,Cluster 3,2,C
20161110161036,Cluster 3,3,C
20161110161036,Cluster 3,4,C
20161110161036,Cluster 3,5,E
20161110161036,Cluster 3,6,C
20161110161036,Cluster 3,7,C
20161110161036,Cluster 3,8,C
20161110161036,Cluster 3,9,C
20161110161036,Cluster 3,10,A
20161110161036,Cluster 3,11,E
20161110161036,Cluster 3,12,E
20161110161036,Cluster 3,13,B
20161110161036,Cluster 3,14,B
20161110161036,Cluster 3,15,D
20161110161036,Cluster 3,16,D
20161110161036,Cluster 3,17,D
20161110161036,Cluster 3,18,J
20161110161036,Cluster 3,19,J
20161110161036,Cluster 3,20,J
20161110161036,Cluster 3,21,J
20161110161036,Cluster 3,22,J
20161110161036,Cluster 3,23,J
20161110161036,Cluster 3,24,J
20161110161036,Cluster 3,25,E
20161110161036,Cluster 3,26,I
20161110161036,Cluster 3,27,E
20161110161036,Cluster 3,28,E
20161110161036,Cluster 3,29,E
20161110161036,Cluster 3,30,E
20161110161036,Cluster 3,31,D
20161110161036,Cluster 3,32,D
20161110161036,Cluster 3,33,E
20161110161036,Cluster 3,34,E
20161110161036,Cluster 3,35,E
20161110161036,Cluster 3,36,E
20161110161036,Cluster 3,37,E
20161110161036,Cluster 3,38,C
20161110161036,Cluster 3,39,C
20161110161036,Cluster 3,40,C
20161110161036,Cluster 3,41,C
20161110161036,Cluster 3,42,C
20161110161036,Cluster 3,43,C
20161110161036,Cluster 3,44,C
20161110161036,Cluster 3,45,C
20161110161036,Cluster 3,46,C
20161110161036,Cluster 3,47,C
20161110161036,Cluster 3,48,C
20030807031474,Cluster 3,1,E
20030807031474,Cluster 3,2,E
20030807031474,Cluster 3,3,E
20030807031474,Cluster 3,4,E
20030807031474,Cluster 3,5,E
20030807031474,Cluster 3,6,E
20030807031474,Cluster 3,7,C
20030807031474,Cluster 3,8,C
20030807031474,Cluster 3,9,C
20030807031474,Cluster 3,10,C
20030807031474,Cluster 3,11,C
20030807031474,Cluster 3,12,C
20030807031474,Cluster 3,13,C
20030807031474,Cluster 3,14,C
20030807031474,Cluster 3,15,E
20030807031474,Cluster 3,16,E
20030807031474,Cluster 3,17,N
20030807031474,Cluster 3,18,G
20030807031474,Cluster 3,19,G
20030807031474,Cluster 3,20,G
20030807031474,Cluster 3,21,D
20030807031474,Cluster 3,22,D
20030807031474,Cluster 3,23,D
20030807031474,Cluster 3,24,D
20030807031474,Cluster 3,25,D
20030807031474,Cluster 3,26,D
20030807031474,Cluster 3,27,D
20030807031474,Cluster 3,28,C
20030807031474,Cluster 3,29,C
20030807031474,Cluster 3,30,K
20030807031474,Cluster 3,31,K
20030807031474,Cluster 3,32,K
20030807031474,Cluster 3,33,K
20030807031474,Cluster 3,34,K
20030807031474,Cluster 3,35,K
20030807031474,Cluster 3,36,K
20030807031474,Cluster 3,37,K
20030807031474,Cluster 3,38,K
20030807031474,Cluster 3,39,C
20030807031474,Cluster 3,40,C
20030807031474,Cluster 3,41,C
20030807031474,Cluster 3,42,C
20030807031474,Cluster 3,43,C
20030807031474,Cluster 3,44,C
20030807031474,Cluster 3,45,C
20030807031474,Cluster 3,46,C
20030807031474,Cluster 3,47,C
20030807031474,Cluster 3,48,C
20060301062050,Cluster 3,1,C
20060301062050,Cluster 3,2,C
20060301062050,Cluster 3,3,C
20060301062050,Cluster 3,4,C
20060301062050,Cluster 3,5,E
20060301062050,Cluster 3,6,H
20060301062050,Cluster 3,7,A
20060301062050,Cluster 3,8,J
20060301062050,Cluster 3,9,E
20060301062050,Cluster 3,10,E
20060301062050,Cluster 3,11,E
20060301062050,Cluster 3,12,E
20060301062050,Cluster 3,13,D
20060301062050,Cluster 3,14,D
20060301062050,Cluster 3,15,D
20060301062050,Cluster 3,16,D
20060301062050,Cluster 3,17,H
20060301062050,Cluster 3,18,D
20060301062050,Cluster 3,19,D
20060301062050,Cluster 3,20,E
20060301062050,Cluster 3,21,E
20060301062050,Cluster 3,22,K
20060301062050,Cluster 3,23,K
20060301062050,Cluster 3,24,K
20060301062050,Cluster 3,25,K
20060301062050,Cluster 3,26,K
20060301062050,Cluster 3,27,K
20060301062050,Cluster 3,28,H
20060301062050,Cluster 3,29,D
20060301062050,Cluster 3,30,D
20060301062050,Cluster 3,31,O
20060301062050,Cluster 3,32,O
20060301062050,Cluster 3,33,O
20060301062050,Cluster 3,34,D
20060301062050,Cluster 3,35,C
20060301062050,Cluster 3,36,C
20060301062050,Cluster 3,37,C
20060301062050,Cluster 3,38,C
20060301062050,Cluster 3,39,C
20060301062050,Cluster 3,40,C
20060301062050,Cluster 3,41,C
20060301062050,Cluster 3,42,C
20060301062050,Cluster 3,43,C
20060301062050,Cluster 3,44,C
20060301062050,Cluster 3,45,C
20060301062050,Cluster 3,46,C
20060301062050,Cluster 3,47,C
20060301062050,Cluster 3,48,C
20100908102244,Cluster 3,1,C
20100908102244,Cluster 3,2,C
20100908102244,Cluster 3,3,C
20100908102244,Cluster 3,4,C
20100908102244,Cluster 3,5,C
20100908102244,Cluster 3,6,C
20100908102244,Cluster 3,7,C
20100908102244,Cluster 3,8,C
20100908102244,Cluster 3,9,C
20100908102244,Cluster 3,10,C
20100908102244,Cluster 3,11,C
20100908102244,Cluster 3,12,C
20100908102244,Cluster 3,13,C
20100908102244,Cluster 3,14,C
20100908102244,Cluster 3,15,C
20100908102244,Cluster 3,16,C
20100908102244,Cluster 3,17,C
20100908102244,Cluster 3,18,C
20100908102244,Cluster 3,19,B
20100908102244,Cluster 3,20,H
20100908102244,Cluster 3,21,K
20100908102244,Cluster 3,22,K
20100908102244,Cluster 3,23,K
20100908102244,Cluster 3,24,K
20100908102244,Cluster 3,25,K
20100908102244,Cluster 3,26,A
20100908102244,Cluster 3,27,A
20100908102244,Cluster 3,28,A
20100908102244,Cluster 3,29,A
20100908102244,Cluster 3,30,A
20100908102244,Cluster 3,31,C
20100908102244,Cluster 3,32,C
20100908102244,Cluster 3,33,C
20100908102244,Cluster 3,34,C
20100908102244,Cluster 3,35,C
20100908102244,Cluster 3,36,C
20100908102244,Cluster 3,37,C
20100908102244,Cluster 3,38,C
20100908102244,Cluster 3,39,C
20100908102244,Cluster 3,40,C
20100908102244,Cluster 3,41,C
20100908102244,Cluster 3,42,C
20100908102244,Cluster 3,43,C
20100908102244,Cluster 3,44,C
20100908102244,Cluster 3,45,C
20100908102244,Cluster 3,46,C
20100908102244,Cluster 3,47,C
20100908102244,Cluster 3,48,C
20140806140850,Cluster 3,1,C
20140806140850,Cluster 3,2,C
20140806140850,Cluster 3,3,C
20140806140850,Cluster 3,4,C
20140806140850,Cluster 3,5,C
20140806140850,Cluster 3,6,C
20140806140850,Cluster 3,7,E
20140806140850,Cluster 3,8,B
20140806140850,Cluster 3,9,E
20140806140850,Cluster 3,10,K
20140806140850,Cluster 3,11,K
20140806140850,Cluster 3,12,K
20140806140850,Cluster 3,13,K
20140806140850,Cluster 3,14,G
20140806140850,Cluster 3,15,G
20140806140850,Cluster 3,16,G
20140806140850,Cluster 3,17,G
20140806140850,Cluster 3,18,H
20140806140850,Cluster 3,19,H
20140806140850,Cluster 3,20,E
20140806140850,Cluster 3,21,E
20140806140850,Cluster 3,22,E
20140806140850,Cluster 3,23,E
20140806140850,Cluster 3,24,D
20140806140850,Cluster 3,25,D
20140806140850,Cluster 3,26,E
20140806140850,Cluster 3,27,E
20140806140850,Cluster 3,28,H
20140806140850,Cluster 3,29,H
20140806140850,Cluster 3,30,E
20140806140850,Cluster 3,31,D
20140806140850,Cluster 3,32,D
20140806140850,Cluster 3,33,D
20140806140850,Cluster 3,34,D
20140806140850,Cluster 3,35,D
20140806140850,Cluster 3,36,D
20140806140850,Cluster 3,37,C
20140806140850,Cluster 3,38,C
20140806140850,Cluster 3,39,C
20140806140850,Cluster 3,40,C
20140806140850,Cluster 3,41,C
20140806140850,Cluster 3,42,C
20140806140850,Cluster 3,43,C
20140806140850,Cluster 3,44,C
20140806140850,Cluster 3,45,C
20140806140850,Cluster 3,46,C
20140806140850,Cluster 3,47,C
20140806140850,Cluster 3,48,C
20150706150510,Cluster 3,1,C
20150706150510,Cluster 3,2,C
20150706150510,Cluster 3,3,C
20150706150510,Cluster 3,4,C
20150706150510,Cluster 3,5,H
20150706150510,Cluster 3,6,D
20150706150510,Cluster 3,7,D
20150706150510,Cluster 3,8,D
20150706150510,Cluster 3,9,D
20150706150510,Cluster 3,10,D
20150706150510,Cluster 3,11,D
20150706150510,Cluster 3,12,D
20150706150510,Cluster 3,13,B
20150706150510,Cluster 3,14,E
20150706150510,Cluster 3,15,D
20150706150510,Cluster 3,16,H
20150706150510,Cluster 3,17,E
20150706150510,Cluster 3,18,D
20150706150510,Cluster 3,19,D
20150706150510,Cluster 3,20,D
20150706150510,Cluster 3,21,D
20150706150510,Cluster 3,22,D
20150706150510,Cluster 3,23,D
20150706150510,Cluster 3,24,G
20150706150510,Cluster 3,25,G
20150706150510,Cluster 3,26,G
20150706150510,Cluster 3,27,H
20150706150510,Cluster 3,28,H
20150706150510,Cluster 3,29,D
20150706150510,Cluster 3,30,D
20150706150510,Cluster 3,31,D
20150706150510,Cluster 3,32,B
20150706150510,Cluster 3,33,D
20150706150510,Cluster 3,34,D
20150706150510,Cluster 3,35,C
20150706150510,Cluster 3,36,C
20150706150510,Cluster 3,37,C
20150706150510,Cluster 3,38,C
20150706150510,Cluster 3,39,C
20150706150510,Cluster 3,40,C
20150706150510,Cluster 3,41,C
20150706150510,Cluster 3,42,C
20150706150510,Cluster 3,43,C
20150706150510,Cluster 3,44,C
20150706150510,Cluster 3,45,C
20150706150510,Cluster 3,46,C
20150706150510,Cluster 3,47,C
20150706150510,Cluster 3,48,C
20050807051920,Cluster 3,1,C
20050807051920,Cluster 3,2,C
20050807051920,Cluster 3,3,C
20050807051920,Cluster 3,4,C
20050807051920,Cluster 3,5,C
20050807051920,Cluster 3,6,C
20050807051920,Cluster 3,7,C
20050807051920,Cluster 3,8,H
20050807051920,Cluster 3,9,B
20050807051920,Cluster 3,10,K
20050807051920,Cluster 3,11,K
20050807051920,Cluster 3,12,K
20050807051920,Cluster 3,13,K
20050807051920,Cluster 3,14,D
20050807051920,Cluster 3,15,D
20050807051920,Cluster 3,16,D
20050807051920,Cluster 3,17,D
20050807051920,Cluster 3,18,K
20050807051920,Cluster 3,19,K
20050807051920,Cluster 3,20,J
20050807051920,Cluster 3,21,J
20050807051920,Cluster 3,22,D
20050807051920,Cluster 3,23,C
20050807051920,Cluster 3,24,C
20050807051920,Cluster 3,25,C
20050807051920,Cluster 3,26,D
20050807051920,Cluster 3,27,D
20050807051920,Cluster 3,28,H
20050807051920,Cluster 3,29,H
20050807051920,Cluster 3,30,D
20050807051920,Cluster 3,31,D
20050807051920,Cluster 3,32,D
20050807051920,Cluster 3,33,D
20050807051920,Cluster 3,34,D
20050807051920,Cluster 3,35,D
20050807051920,Cluster 3,36,D
20050807051920,Cluster 3,37,D
20050807051920,Cluster 3,38,D
20050807051920,Cluster 3,39,D
20050807051920,Cluster 3,40,C
20050807051920,Cluster 3,41,C
20050807051920,Cluster 3,42,C
20050807051920,Cluster 3,43,C
20050807051920,Cluster 3,44,C
20050807051920,Cluster 3,45,C
20050807051920,Cluster 3,46,C
20050807051920,Cluster 3,47,C
20050807051920,Cluster 3,48,C
20160112151521,Cluster 3,1,C
20160112151521,Cluster 3,2,C
20160112151521,Cluster 3,3,C
20160112151521,Cluster 3,4,C
20160112151521,Cluster 3,5,C
20160112151521,Cluster 3,6,C
20160112151521,Cluster 3,7,D
20160112151521,Cluster 3,8,D
20160112151521,Cluster 3,9,D
20160112151521,Cluster 3,10,D
20160112151521,Cluster 3,11,D
20160112151521,Cluster 3,12,D
20160112151521,Cluster 3,13,J
20160112151521,Cluster 3,14,J
20160112151521,Cluster 3,15,J
20160112151521,Cluster 3,16,E
20160112151521,Cluster 3,17,N
20160112151521,Cluster 3,18,N
20160112151521,Cluster 3,19,N
20160112151521,Cluster 3,20,N
20160112151521,Cluster 3,21,N
20160112151521,Cluster 3,22,N
20160112151521,Cluster 3,23,N
20160112151521,Cluster 3,24,N
20160112151521,Cluster 3,25,D
20160112151521,Cluster 3,26,D
20160112151521,Cluster 3,27,D
20160112151521,Cluster 3,28,D
20160112151521,Cluster 3,29,D
20160112151521,Cluster 3,30,D
20160112151521,Cluster 3,31,D
20160112151521,Cluster 3,32,D
20160112151521,Cluster 3,33,D
20160112151521,Cluster 3,34,D
20160112151521,Cluster 3,35,D
20160112151521,Cluster 3,36,D
20160112151521,Cluster 3,37,D
20160112151521,Cluster 3,38,C
20160112151521,Cluster 3,39,C
20160112151521,Cluster 3,40,C
20160112151521,Cluster 3,41,C
20160112151521,Cluster 3,42,C
20160112151521,Cluster 3,43,C
20160112151521,Cluster 3,44,C
20160112151521,Cluster 3,45,C
20160112151521,Cluster 3,46,C
20160112151521,Cluster 3,47,C
20160112151521,Cluster 3,48,C
20150504151977,Cluster 3,1,C
20150504151977,Cluster 3,2,C
20150504151977,Cluster 3,3,C
20150504151977,Cluster 3,4,C
20150504151977,Cluster 3,5,C
20150504151977,Cluster 3,6,C
20150504151977,Cluster 3,7,H
20150504151977,Cluster 3,8,E
20150504151977,Cluster 3,9,E
20150504151977,Cluster 3,10,D
20150504151977,Cluster 3,11,E
20150504151977,Cluster 3,12,B
20150504151977,Cluster 3,13,B
20150504151977,Cluster 3,14,H
20150504151977,Cluster 3,15,H
20150504151977,Cluster 3,16,H
20150504151977,Cluster 3,17,H
20150504151977,Cluster 3,18,H
20150504151977,Cluster 3,19,J
20150504151977,Cluster 3,20,J
20150504151977,Cluster 3,21,J
20150504151977,Cluster 3,22,J
20150504151977,Cluster 3,23,J
20150504151977,Cluster 3,24,J
20150504151977,Cluster 3,25,J
20150504151977,Cluster 3,26,D
20150504151977,Cluster 3,27,D
20150504151977,Cluster 3,28,D
20150504151977,Cluster 3,29,H
20150504151977,Cluster 3,30,E
20150504151977,Cluster 3,31,D
20150504151977,Cluster 3,32,D
20150504151977,Cluster 3,33,D
20150504151977,Cluster 3,34,B
20150504151977,Cluster 3,35,C
20150504151977,Cluster 3,36,C
20150504151977,Cluster 3,37,C
20150504151977,Cluster 3,38,C
20150504151977,Cluster 3,39,C
20150504151977,Cluster 3,40,C
20150504151977,Cluster 3,41,C
20150504151977,Cluster 3,42,C
20150504151977,Cluster 3,43,C
20150504151977,Cluster 3,44,C
20150504151977,Cluster 3,45,C
20150504151977,Cluster 3,46,C
20150504151977,Cluster 3,47,C
20150504151977,Cluster 3,48,C
20110706112101,Cluster 3,1,C
20110706112101,Cluster 3,2,C
20110706112101,Cluster 3,3,C
20110706112101,Cluster 3,4,H
20110706112101,Cluster 3,5,H
20110706112101,Cluster 3,6,D
20110706112101,Cluster 3,7,A
20110706112101,Cluster 3,8,A
20110706112101,Cluster 3,9,A
20110706112101,Cluster 3,10,A
20110706112101,Cluster 3,11,B
20110706112101,Cluster 3,12,B
20110706112101,Cluster 3,13,H
20110706112101,Cluster 3,14,D
20110706112101,Cluster 3,15,E
20110706112101,Cluster 3,16,E
20110706112101,Cluster 3,17,E
20110706112101,Cluster 3,18,E
20110706112101,Cluster 3,19,H
20110706112101,Cluster 3,20,D
20110706112101,Cluster 3,21,B
20110706112101,Cluster 3,22,A
20110706112101,Cluster 3,23,A
20110706112101,Cluster 3,24,A
20110706112101,Cluster 3,25,A
20110706112101,Cluster 3,26,A
20110706112101,Cluster 3,27,B
20110706112101,Cluster 3,28,E
20110706112101,Cluster 3,29,D
20110706112101,Cluster 3,30,D
20110706112101,Cluster 3,31,E
20110706112101,Cluster 3,32,H
20110706112101,Cluster 3,33,H
20110706112101,Cluster 3,34,E
20110706112101,Cluster 3,35,E
20110706112101,Cluster 3,36,D
20110706112101,Cluster 3,37,D
20110706112101,Cluster 3,38,D
20110706112101,Cluster 3,39,C
20110706112101,Cluster 3,40,C
20110706112101,Cluster 3,41,C
20110706112101,Cluster 3,42,C
20110706112101,Cluster 3,43,C
20110706112101,Cluster 3,44,C
20110706112101,Cluster 3,45,C
20110706112101,Cluster 3,46,C
20110706112101,Cluster 3,47,C
20110706112101,Cluster 3,48,C
20070807071672,Cluster 3,1,C
20070807071672,Cluster 3,2,C
20070807071672,Cluster 3,3,C
20070807071672,Cluster 3,4,C
20070807071672,Cluster 3,5,C
20070807071672,Cluster 3,6,C
20070807071672,Cluster 3,7,H
20070807071672,Cluster 3,8,H
20070807071672,Cluster 3,9,K
20070807071672,Cluster 3,10,K
20070807071672,Cluster 3,11,K
20070807071672,Cluster 3,12,K
20070807071672,Cluster 3,13,K
20070807071672,Cluster 3,14,H
20070807071672,Cluster 3,15,H
20070807071672,Cluster 3,16,E
20070807071672,Cluster 3,17,E
20070807071672,Cluster 3,18,E
20070807071672,Cluster 3,19,H
20070807071672,Cluster 3,20,H
20070807071672,Cluster 3,21,J
20070807071672,Cluster 3,22,J
20070807071672,Cluster 3,23,J
20070807071672,Cluster 3,24,J
20070807071672,Cluster 3,25,J
20070807071672,Cluster 3,26,J
20070807071672,Cluster 3,27,D
20070807071672,Cluster 3,28,D
20070807071672,Cluster 3,29,D
20070807071672,Cluster 3,30,H
20070807071672,Cluster 3,31,D
20070807071672,Cluster 3,32,D
20070807071672,Cluster 3,33,D
20070807071672,Cluster 3,34,D
20070807071672,Cluster 3,35,D
20070807071672,Cluster 3,36,B
20070807071672,Cluster 3,37,C
20070807071672,Cluster 3,38,C
20070807071672,Cluster 3,39,C
20070807071672,Cluster 3,40,C
20070807071672,Cluster 3,41,C
20070807071672,Cluster 3,42,C
20070807071672,Cluster 3,43,C
20070807071672,Cluster 3,44,C
20070807071672,Cluster 3,45,C
20070807071672,Cluster 3,46,C
20070807071672,Cluster 3,47,C
20070807071672,Cluster 3,48,C
20090302092127,Cluster 3,1,C
20090302092127,Cluster 3,2,C
20090302092127,Cluster 3,3,C
20090302092127,Cluster 3,4,B
20090302092127,Cluster 3,5,A
20090302092127,Cluster 3,6,E
20090302092127,Cluster 3,7,D
20090302092127,Cluster 3,8,L
20090302092127,Cluster 3,9,L
20090302092127,Cluster 3,10,L
20090302092127,Cluster 3,11,J
20090302092127,Cluster 3,12,L
20090302092127,Cluster 3,13,L
20090302092127,Cluster 3,14,L
20090302092127,Cluster 3,15,E
20090302092127,Cluster 3,16,E
20090302092127,Cluster 3,17,E
20090302092127,Cluster 3,18,E
20090302092127,Cluster 3,19,E
20090302092127,Cluster 3,20,E
20090302092127,Cluster 3,21,E
20090302092127,Cluster 3,22,L
20090302092127,Cluster 3,23,L
20090302092127,Cluster 3,24,L
20090302092127,Cluster 3,25,L
20090302092127,Cluster 3,26,L
20090302092127,Cluster 3,27,L
20090302092127,Cluster 3,28,H
20090302092127,Cluster 3,29,A
20090302092127,Cluster 3,30,A
20090302092127,Cluster 3,31,D
20090302092127,Cluster 3,32,D
20090302092127,Cluster 3,33,D
20090302092127,Cluster 3,34,D
20090302092127,Cluster 3,35,D
20090302092127,Cluster 3,36,D
20090302092127,Cluster 3,37,C
20090302092127,Cluster 3,38,C
20090302092127,Cluster 3,39,C
20090302092127,Cluster 3,40,C
20090302092127,Cluster 3,41,C
20090302092127,Cluster 3,42,C
20090302092127,Cluster 3,43,C
20090302092127,Cluster 3,44,C
20090302092127,Cluster 3,45,C
20090302092127,Cluster 3,46,C
20090302092127,Cluster 3,47,C
20090302092127,Cluster 3,48,C
20171009170028,Cluster 3,1,C
20171009170028,Cluster 3,2,C
20171009170028,Cluster 3,3,C
20171009170028,Cluster 3,4,C
20171009170028,Cluster 3,5,C
20171009170028,Cluster 3,6,E
20171009170028,Cluster 3,7,H
20171009170028,Cluster 3,8,N
20171009170028,Cluster 3,9,N
20171009170028,Cluster 3,10,B
20171009170028,Cluster 3,11,O
20171009170028,Cluster 3,12,O
20171009170028,Cluster 3,13,O
20171009170028,Cluster 3,14,O
20171009170028,Cluster 3,15,O
20171009170028,Cluster 3,16,O
20171009170028,Cluster 3,17,J
20171009170028,Cluster 3,18,J
20171009170028,Cluster 3,19,H
20171009170028,Cluster 3,20,H
20171009170028,Cluster 3,21,H
20171009170028,Cluster 3,22,H
20171009170028,Cluster 3,23,H
20171009170028,Cluster 3,24,H
20171009170028,Cluster 3,25,H
20171009170028,Cluster 3,26,H
20171009170028,Cluster 3,27,E
20171009170028,Cluster 3,28,K
20171009170028,Cluster 3,29,K
20171009170028,Cluster 3,30,K
20171009170028,Cluster 3,31,A
20171009170028,Cluster 3,32,E
20171009170028,Cluster 3,33,E
20171009170028,Cluster 3,34,H
20171009170028,Cluster 3,35,H
20171009170028,Cluster 3,36,E
20171009170028,Cluster 3,37,D
20171009170028,Cluster 3,38,E
20171009170028,Cluster 3,39,B
20171009170028,Cluster 3,40,C
20171009170028,Cluster 3,41,C
20171009170028,Cluster 3,42,C
20171009170028,Cluster 3,43,C
20171009170028,Cluster 3,44,C
20171009170028,Cluster 3,45,C
20171009170028,Cluster 3,46,C
20171009170028,Cluster 3,47,C
20171009170028,Cluster 3,48,C
20050908052457,Cluster 3,1,C
20050908052457,Cluster 3,2,C
20050908052457,Cluster 3,3,C
20050908052457,Cluster 3,4,C
20050908052457,Cluster 3,5,C
20050908052457,Cluster 3,6,C
20050908052457,Cluster 3,7,C
20050908052457,Cluster 3,8,C
20050908052457,Cluster 3,9,C
20050908052457,Cluster 3,10,C
20050908052457,Cluster 3,11,C
20050908052457,Cluster 3,12,C
20050908052457,Cluster 3,13,C
20050908052457,Cluster 3,14,C
20050908052457,Cluster 3,15,C
20050908052457,Cluster 3,16,C
20050908052457,Cluster 3,17,E
20050908052457,Cluster 3,18,E
20050908052457,Cluster 3,19,E
20050908052457,Cluster 3,20,E
20050908052457,Cluster 3,21,E
20050908052457,Cluster 3,22,E
20050908052457,Cluster 3,23,H
20050908052457,Cluster 3,24,D
20050908052457,Cluster 3,25,D
20050908052457,Cluster 3,26,D
20050908052457,Cluster 3,27,D
20050908052457,Cluster 3,28,H
20050908052457,Cluster 3,29,J
20050908052457,Cluster 3,30,J
20050908052457,Cluster 3,31,J
20050908052457,Cluster 3,32,D
20050908052457,Cluster 3,33,D
20050908052457,Cluster 3,34,D
20050908052457,Cluster 3,35,D
20050908052457,Cluster 3,36,D
20050908052457,Cluster 3,37,D
20050908052457,Cluster 3,38,C
20050908052457,Cluster 3,39,C
20050908052457,Cluster 3,40,C
20050908052457,Cluster 3,41,C
20050908052457,Cluster 3,42,C
20050908052457,Cluster 3,43,C
20050908052457,Cluster 3,44,C
20050908052457,Cluster 3,45,C
20050908052457,Cluster 3,46,C
20050908052457,Cluster 3,47,C
20050908052457,Cluster 3,48,C
20150303150871,Cluster 3,1,C
20150303150871,Cluster 3,2,C
20150303150871,Cluster 3,3,C
20150303150871,Cluster 3,4,C
20150303150871,Cluster 3,5,C
20150303150871,Cluster 3,6,C
20150303150871,Cluster 3,7,H
20150303150871,Cluster 3,8,D
20150303150871,Cluster 3,9,D
20150303150871,Cluster 3,10,D
20150303150871,Cluster 3,11,D
20150303150871,Cluster 3,12,D
20150303150871,Cluster 3,13,K
20150303150871,Cluster 3,14,K
20150303150871,Cluster 3,15,K
20150303150871,Cluster 3,16,K
20150303150871,Cluster 3,17,H
20150303150871,Cluster 3,18,D
20150303150871,Cluster 3,19,D
20150303150871,Cluster 3,20,D
20150303150871,Cluster 3,21,D
20150303150871,Cluster 3,22,J
20150303150871,Cluster 3,23,J
20150303150871,Cluster 3,24,J
20150303150871,Cluster 3,25,J
20150303150871,Cluster 3,26,J
20150303150871,Cluster 3,27,J
20150303150871,Cluster 3,28,J
20150303150871,Cluster 3,29,J
20150303150871,Cluster 3,30,J
20150303150871,Cluster 3,31,J
20150303150871,Cluster 3,32,J
